APR_MDC_key,date,median,mean,std,q0.025,q0.975
01,2021-09-12,0.8987341772151899,0.8945385167413876,0.026766371591441372,0.8452380952380952,0.9342105263157895
01,2021-09-13,0.8867521367521368,0.8778600183132609,0.039988921690197916,0.8042635658914729,0.9389140271493213
01,2021-09-14,0.9268804887361588,0.9212854098220492,0.031015477443522177,0.8669274466812836,0.9698275862068966
01,2021-09-15,0.8739837398373983,0.8750103002285602,0.009473874628651758,0.8565737051792828,0.8939708939708939
01,2021-09-16,0.9120879120879121,0.9148088144159929,0.038427042892702115,0.8554086967476431,0.9815001875340973
01,2021-09-17,0.9132420091324202,0.9088735804603683,0.037324669234565136,0.8385305649851319,0.97323600973236
01,2021-09-18,0.8505154639175259,0.8472828345730951,0.03284116369148035,0.7856211916046039,0.9016393442622951
01,2021-09-19,0.8717948717948718,0.8725101124457614,0.022554013189409083,0.8292682926829268,0.9165662276568858
01,2021-09-20,0.8849557522123893,0.8860123286377801,0.025993971913464392,0.8420610349402918,0.9368231245395872
01,2021-09-21,0.9043659043659044,0.9042385988374123,0.030252186024276113,0.8493228978504336,0.9581497797356828
01,2021-09-22,0.9853249475890985,0.9873338866925725,0.04775927604429787,0.9073359073359074,1.0906143353939177
01,2021-09-23,1.0495977054309766,1.043914477299849,0.04288526333988129,0.9639321003690831,1.1125376036722758
01,2021-09-24,0.9438202247191011,0.9491322976716355,0.060153160223080926,0.8502024291497976,1.0632911392405062
01,2021-09-25,0.9973753280839894,0.9956831177036491,0.07448899091532295,0.8616780045351473,1.12094395280236
01,2021-09-26,1.0178117048346056,1.0238480848343021,0.07482731285167243,0.8888888888888888,1.149425287356322
01,2021-09-27,1.015625,1.0114930546449639,0.05137068628191816,0.908183632734531,1.123456790123457
01,2021-09-28,0.846613545816733,0.8494512947799079,0.04005218718125527,0.782581253921033,0.9320175438596491
01,2021-09-29,0.9306930693069307,0.9258387988651172,0.03556218367809548,0.858584704448507,0.9731353573361512
01,2021-09-30,0.938818565400844,0.9330825781175031,0.04026675015834124,0.8444022770398482,0.9977578475336323
01,2021-10-01,0.9339022241796961,0.9335921938523459,0.04984370404059956,0.8348968105065666,1.0372960372960374
01,2021-10-02,0.9398496240601504,0.9385009613959207,0.04066561725195751,0.8599935591303255,1.0107816711590296
01,2021-10-03,0.9558823529411765,0.9531503669132784,0.04629910627412635,0.8685968819599109,1.04
01,2021-10-04,0.978494623655914,0.9774767190455457,0.04890904224996696,0.8817829457364341,1.0682644923917024
01,2021-10-05,1.0038240917782026,1.0008107301497347,0.04878894259343319,0.9159149687756261,1.0894394867966457
01,2021-10-06,0.9021113243761996,0.9027451521617761,0.05310902536808546,0.8020477815699658,0.9894736842105263
01,2021-10-07,0.9459459459459459,0.9547189225961259,0.057510562034159204,0.8348623853211009,1.0705882352941176
01,2021-10-08,0.8333333333333333,0.8356360065351207,0.053980954591751694,0.7468123861566485,0.9557109557109558
01,2021-10-09,0.8616504854368932,0.8637560235425498,0.05264227821446673,0.7683982683982683,0.962059620596206
01,2021-10-10,0.8374384236453202,0.8453295667338621,0.06084221131937593,0.750551876379691,0.9855072463768116
01,2021-10-11,0.8385744234800838,0.8371510849848319,0.0294499621588871,0.7751937984496123,0.89086859688196
01,2021-10-12,0.8,0.8043377452441236,0.03906786291534826,0.7458934759475019,0.8831001013200982
01,2021-10-13,0.8835758835758836,0.880198024136685,0.04898067722002735,0.7783882783882784,0.9771811143039592
01,2021-10-14,0.8176100628930817,0.8249571926192266,0.0536369857237909,0.7370333727894282,0.9399876879781902
01,2021-10-15,0.798687089715536,0.8053784391048717,0.05708663745095443,0.7019230769230769,0.9177371028267957
01,2021-10-16,0.871313672922252,0.8778084160940977,0.06227809130593026,0.7593457943925234,1.025236593059937
01,2021-10-17,0.9283819628647214,0.9327372214479495,0.05252011754577412,0.8495145631067961,1.057562512052452
01,2021-10-18,0.8559498956158664,0.8632015630560689,0.04160268522952128,0.7839388145315488,0.9360730593607307
01,2021-10-19,0.8641975308641975,0.8617829833747692,0.056677474255119924,0.7743522596516287,0.9905660377358491
01,2021-10-20,0.9053497942386831,0.898512205534724,0.04832162369494332,0.8013844673866691,0.9759942869698968
01,2021-10-21,0.9239130434782609,0.9256408455892218,0.0375883336781584,0.8707686095622851,1.0119047619047619
01,2021-10-22,0.8409090909090909,0.8389367755854363,0.030550160897999244,0.7740585774058578,0.8958837772397095
01,2021-10-23,0.8443271767810027,0.8505973578530376,0.03409628979946513,0.7960199004975124,0.935672514619883
01,2021-10-24,0.8485639686684073,0.8578573201876689,0.029699574369838826,0.8184863035264484,0.9154929577464789
01,2021-10-25,0.7883369330453565,0.7872134980277875,0.02725767186675132,0.7433808553971487,0.8410138248847927
01,2021-10-26,0.7966457023060796,0.7992450873802756,0.02571066126114352,0.7479581596418095,0.8482142857142858
01,2021-10-27,0.7635983263598327,0.7605028846128669,0.02553507626225803,0.712890625,0.8039647577092511
01,2021-10-28,0.8075221238938053,0.8102163922425077,0.02555814457359769,0.7620041753653445,0.8591309841358978
